瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),老碍荐樊(mm),乞闭 浅加(m/s),乞闭 泅瘤扁拘(hPa),乞闭 傈款樊(1/10)
143,措备,2022-01-22,2.3,,1.1,1019.8,6
143,措备,2022-01-23,6.4,,1.5,1014.3,7.8
143,措备,2022-01-24,4.9,,2.7,1016,7.3
143,措备,2022-01-25,4.5,0,1.3,1014.8,9.1
143,措备,2022-01-26,3.8,,2.6,1017.1,3.4
143,措备,2022-01-27,3.2,,1.9,1016.5,2.3
143,措备,2022-01-28,2.3,,3.2,1016.1,5.5
143,措备,2022-01-29,1,,3.4,1013.8,6.3
143,措备,2022-01-30,1.1,,2.6,1013.9,4.1
143,措备,2022-01-31,1.3,,2.1,1016.9,.3
143,措备,2022-02-01,1.9,,3.8,1017.6,4.4
143,措备,2022-02-02,.7,,3.3,1020.2,4.6
143,措备,2022-02-03,.4,,2.7,1018.9,3.8
143,措备,2022-02-04,-.6,,4.4,1016.7,1.9
143,措备,2022-02-05,-3,,5.6,1017.7,1.6
143,措备,2022-02-06,-1.1,,4.4,1020.4,2.1
143,措备,2022-02-07,.2,,3,1020.6,6.3
143,措备,2022-02-08,1.5,,2.1,1020,4.4
143,措备,2022-02-09,2.6,,1,1018.3,5.1
143,措备,2022-02-10,5.3,,1.9,1015.1,2.8
143,措备,2022-02-11,3.5,,1.3,1018.7,1.5
143,措备,2022-02-12,4.8,,2.1,1018,2
143,措备,2022-02-13,5.4,,1.9,1014.9,7.3
143,措备,2022-02-14,7.3,,1.8,1012.7,5.5
143,措备,2022-02-15,.4,,5.1,1012.6,1.4
143,措备,2022-02-16,-3.6,,5,1015,2.4
143,措备,2022-02-17,-4.3,,3.1,1020.3,.1
143,措备,2022-02-18,-.8,,1.1,1023,4.6
143,措备,2022-02-19,2.4,,2.3,1015.1,7.3
143,措备,2022-02-20,-2.2,0,4.5,1017.8,.9
143,措备,2022-02-21,1.2,,3.4,1020.9,1.3
143,措备,2022-02-22,-.4,0,4.4,1023.5,1.9
143,措备,2022-02-23,-2.3,,3.5,1024.3,4.3
143,措备,2022-02-24,.5,,3.7,1022.6,0
143,措备,2022-02-25,5,,2.9,1019.7,0
143,措备,2022-02-26,6.8,.1,2.5,1012.3,3.1
143,措备,2022-02-27,6.3,0,3.5,1014.8,0
143,措备,2022-02-28,7,,1.2,1014.7,4.6
143,措备,2022-03-01,9.9,0,2.5,1007.3,5.3
143,措备,2022-03-02,6.2,,3.7,1010.1,1
143,措备,2022-03-03,7.7,,1.8,1011.3,0
143,措备,2022-03-04,8.8,,1.8,1007,4.8
143,措备,2022-03-05,6.9,,5.3,1006.9,0
143,措备,2022-03-06,4,,3.5,1013.6,1.8
143,措备,2022-03-07,5.2,,1.6,1013.5,4.4
143,措备,2022-03-08,8.1,,1.3,1012,.9
143,措备,2022-03-09,9.1,,1.6,1014.9,0
143,措备,2022-03-10,10.5,,1.4,1014.4,6.1
143,措备,2022-03-11,12.5,,1.3,1011.7,4.1
143,措备,2022-03-12,14.7,,1.8,1009.7,4.3
143,措备,2022-03-13,15.1,2.1,1.5,1005.3,9.8
143,措备,2022-03-14,10.8,,3.9,1005.8,8.4
143,措备,2022-03-15,11.7,,1.8,1007.1,1.5
143,措备,2022-03-16,14.4,,1.5,1008.9,1.8
143,措备,2022-03-17,8.8,6.1,4.6,1014,10
143,措备,2022-03-18,6.1,8.5,4.2,1005.1,9.1
143,措备,2022-03-19,4.9,4.2,1.8,1003.4,8.8
143,措备,2022-03-20,6.6,,1.6,1012.1,8.1
143,措备,2022-03-21,8.3,,2,1016.4,7.6
143,措备,2022-03-22,8.7,,3,1014.8,5.6
143,措备,2022-03-23,6.8,0,1.7,1011.8,5.6
143,措备,2022-03-24,9.1,,1.1,1013.9,2
143,措备,2022-03-25,13.5,1.6,1.9,1011.1,9.1
143,措备,2022-03-26,14.7,11.7,3.8,996.4,8
143,措备,2022-03-27,13.1,,3.7,1007.9,6.5
143,措备,2022-03-28,9,,2.2,1019.4,5.1
143,措备,2022-03-29,10.8,,1.3,1018.3,.5
143,措备,2022-03-30,14.8,,1.7,1013.7,6.1
143,措备,2022-03-31,10.5,.1,4.8,1017.1,8.8
143,措备,2022-04-01,8.8,.3,2.1,1022.5,2.4
143,措备,2022-04-02,10.2,,1.5,1020.3,.9
143,措备,2022-04-03,11.3,,1.7,1020.7,.3
143,措备,2022-04-04,13.2,,1.4,1020.3,0
143,措备,2022-04-05,14.4,,2,1014.8,6.5
143,措备,2022-04-06,16,,2.2,1013.3,.5
143,措备,2022-04-07,14.4,2.4,2.7,1010.5,2.6
143,措备,2022-04-08,15.7,,1.6,1012.7,0
143,措备,2022-04-09,18.6,,1.7,1009.2,.1
143,措备,2022-04-10,19.5,,1.6,1010.2,4.4
143,措备,2022-04-11,20.3,,1.7,1007.5,3
143,措备,2022-04-12,22.5,,1.4,1004.1,3
143,措备,2022-04-13,12.2,,5.4,1009.6,9.8
143,措备,2022-04-14,10.9,0,3.7,1012.4,9.3
143,措备,2022-04-15,12.1,,3.2,1010.9,7.3
143,措备,2022-04-16,13.5,,1.9,1010.7,2.4
143,措备,2022-04-17,15.6,,1.8,1011.3,2.4
143,措备,2022-04-18,18.1,,2,1010.8,6
143,措备,2022-04-19,18.4,,2.2,1010.2,1.5
143,措备,2022-04-20,18.2,,1.6,1009.1,.5
143,措备,2022-04-21,14.3,.2,1.1,1007.1,5.9
143,措备,2022-04-22,19,,2.1,1004.4,3.4
143,措备,2022-04-23,19.1,,2.6,1006.3,7.5
143,措备,2022-04-24,22,,1.8,1004,1.6
143,措备,2022-04-25,21.7,2.5,1.7,1004.7,5.5
143,措备,2022-04-26,18.3,20.3,1.6,996.8,8.6
143,措备,2022-04-27,17.2,,3.7,1008.4,4
143,措备,2022-04-28,15.7,,3.7,1010.9,4.9
143,措备,2022-04-29,11.3,12.8,2.6,1010.3,8.8
143,措备,2022-04-30,14.5,,2.1,1010.9,7.6
143,措备,2022-05-01,15.2,,3.2,1007,2.1
143,措备,2022-05-02,13.1,1.2,2.1,1007.7,3.1
143,措备,2022-05-03,15.2,,1.5,1012.8,1.1
143,措备,2022-05-04,19,,1.7,1012.7,0
143,措备,2022-05-05,20,,1.5,1012.4,0
143,措备,2022-05-06,21.2,,1.5,1009.6,1.9
143,措备,2022-05-07,18.9,,3.7,1010.6,6.3
143,措备,2022-05-08,16.4,,3.7,1012.8,7.6
143,措备,2022-05-09,16.2,.4,3,1012.5,7
143,措备,2022-05-10,16.5,,2.9,1011,6.9
143,措备,2022-05-11,20.7,0,1.7,1008.5,6.9
143,措备,2022-05-12,20.2,,3.1,1005.2,8.1
143,措备,2022-05-13,15.7,2.6,3,1002.2,8.8
143,措备,2022-05-14,17.9,,3.1,1005.1,4.5
143,措备,2022-05-15,17.1,,2.4,1007,4
143,措备,2022-05-16,18.5,,2,1005.8,2.1
143,措备,2022-05-17,20.4,,1.5,1007.9,1.8
143,措备,2022-05-18,23.3,,2.1,1010.6,.3
143,措备,2022-05-19,23,,2,1010.6,6.5
143,措备,2022-05-20,22.8,,1.9,1006.9,5.1
143,措备,2022-05-21,23.7,,3.1,1002.1,.6
143,措备,2022-05-22,24.8,,3.7,1000.9,.9
143,措备,2022-05-23,24.3,,2.1,1005.5,4
143,措备,2022-05-24,26.4,,2,1006.5,1.5
143,措备,2022-05-25,25.5,,1.8,1001.5,3.9
143,措备,2022-05-26,22.9,,3.4,997.8,3.1
143,措备,2022-05-27,23.8,,4.1,994.8,.1
143,措备,2022-05-28,24.9,,1.9,999.4,4
143,措备,2022-05-29,24.9,,1.7,999.1,3.1
143,措备,2022-05-30,24.3,0,2.1,995.3,9.3
143,措备,2022-05-31,24.7,,2.9,1001.1,2
143,措备,2022-06-01,24.7,,1.7,999.9,4.3
143,措备,2022-06-02,26.1,,2.3,1000.2,.6
143,措备,2022-06-03,23.5,,3.9,1004.2,1.4
143,措备,2022-06-04,22.1,,3.7,1005.5,5.3
143,措备,2022-06-05,18,32.2,2.7,998.1,9.9
143,措备,2022-06-06,18.7,.8,1.9,994.9,8.1
143,措备,2022-06-07,16.5,1.1,2.9,1002.8,8.4
143,措备,2022-06-08,17.5,0,2.5,1006.6,6.9
143,措备,2022-06-09,20.4,,2,1007.6,4.9
143,措备,2022-06-10,22.7,,1.5,1007.7,5.5
143,措备,2022-06-11,21.4,,3.4,1006.7,5.1
143,措备,2022-06-12,20.7,,3.2,1007.7,5
143,措备,2022-06-13,19.9,,4.2,1004.9,9.4
143,措备,2022-06-14,16.9,3.1,2.7,1003.4,9.6
143,措备,2022-06-15,19.7,3.7,1,1000.9,8.5
143,措备,2022-06-16,23.2,,1.8,1001.3,4.1
143,措备,2022-06-17,25.9,,1.5,1001.6,3.6
143,措备,2022-06-18,27.9,,2.1,1000.5,5
143,措备,2022-06-19,28.9,,2.2,1000.5,3.9
143,措备,2022-06-20,28.6,2.2,1.9,997.9,3.9
143,措备,2022-06-21,27.8,,2.3,997.5,3.5
143,措备,2022-06-22,29.9,,1.6,1000.3,2.9
143,措备,2022-06-23,27.9,.2,2,996.7,8.1
143,措备,2022-06-24,28.1,32.4,3.1,992.4,5.8
143,措备,2022-06-25,28.2,,2.4,999.6,4.1
143,措备,2022-06-26,28.4,,1.7,1004.3,7.1
143,措备,2022-06-27,27.3,5.4,1.8,1003.9,9.6
143,措备,2022-06-28,28.9,.7,2.6,1000.6,7.9
143,措备,2022-06-29,29.5,0,2.4,1001,8.1
143,措备,2022-06-30,29.8,,1.9,1005.4,5.4
143,措备,2022-07-01,29.8,,1.4,1008.4,2.5
143,措备,2022-07-02,29.9,,2,1006.6,3.4
143,措备,2022-07-03,29.3,1,1.6,1002.8,7
143,措备,2022-07-04,28.8,0,1.4,999.7,6.6
143,措备,2022-07-05,28.8,0,1.8,999.4,7.9
143,措备,2022-07-06,28.5,2.9,2.3,1002.5,7.5
143,措备,2022-07-07,29.7,,2.2,1001.7,7.6
143,措备,2022-07-08,28.5,17.2,1.3,996.5,7.9
143,措备,2022-07-09,28.7,,2.3,996,5
143,措备,2022-07-10,28.1,,2.7,999.5,6.4
143,措备,2022-07-11,26.4,9.5,1.4,1000.2,8.9
143,措备,2022-07-12,25.6,,3.8,1002.9,8.6
143,措备,2022-07-13,24.4,15.2,2.2,999.9,10
143,措备,2022-07-14,28.2,,1.7,993.6,7.3
143,措备,2022-07-15,28.3,,1.9,993.3,3.5
143,措备,2022-07-16,26.8,,1.9,992.6,4.6
143,措备,2022-07-17,27.3,,1.9,994.7,7.3
143,措备,2022-07-18,22.9,34,1.5,994.6,10
143,措备,2022-07-19,27.6,.2,1.5,996.1,7.5
143,措备,2022-07-20,29.4,,2.2,999.9,7.4
143,措备,2022-07-21,26,5,2.8,995.7,8.4
143,措备,2022-07-22,25.8,,2.9,999.5,6.9
143,措备,2022-07-23,24.9,0,2.1,1000.2,9.5
143,措备,2022-07-24,27.4,1.1,2.2,996.9,7.3
143,措备,2022-07-25,28.8,,2.1,1002.1,5.9
143,措备,2022-07-26,26.9,,2.9,1004.2,3.5
143,措备,2022-07-27,25.6,,3.3,1005.2,4.8
143,措备,2022-07-28,26.2,0,2.9,1006.3,7.5
143,措备,2022-07-29,28.7,,3.3,1006.9,3.4
143,措备,2022-07-30,27.8,0,4,1004.3,7.8
143,措备,2022-07-31,27.1,2.7,2.5,1001.7,9.9
143,措备,2022-08-01,29.4,0,2.2,1001.6,9
143,措备,2022-08-02,27.9,4.7,1,1004.4,8.5
143,措备,2022-08-03,30.6,.5,2.1,1004.3,6
143,措备,2022-08-04,30.7,0,2.4,1003.2,5.9
143,措备,2022-08-05,30.8,,1.9,1000.4,6
143,措备,2022-08-06,31.6,,1.7,999.8,3.1
143,措备,2022-08-07,31.5,,1.8,1001.1,5.8
143,措备,2022-08-08,30.5,,2.1,1002,8.6
143,措备,2022-08-09,29.8,0,1.7,1001.8,9
143,措备,2022-08-10,28.2,.3,1.2,1001,9.8
143,措备,2022-08-11,26.5,4.1,.9,999.7,9.5
143,措备,2022-08-12,29.7,3.2,1.6,999.7,5.4
143,措备,2022-08-13,26.4,6.6,1.5,1000.6,7.6
143,措备,2022-08-14,29.8,0,1.6,1000.4,7.1
143,措备,2022-08-15,30.9,0,1.9,997.3,8
143,措备,2022-08-16,25.7,39.8,1.1,998.6,9.6
143,措备,2022-08-17,25.7,22.8,2.2,1000.4,7.4
143,措备,2022-08-18,26.8,,1.2,1001.6,6.3
143,措备,2022-08-19,28.2,,1.5,998,7.5
143,措备,2022-08-20,26.4,10.3,1.6,996.8,8
143,措备,2022-08-21,26,,3.2,999.9,3.1
143,措备,2022-08-22,26.8,,1.4,998.8,3.9
143,措备,2022-08-23,25.4,6.8,1.5,1000.1,9.6
143,措备,2022-08-24,21.5,4.6,2.7,1003.1,9.4
143,措备,2022-08-25,24.5,.1,1.4,1001.3,6.9
143,措备,2022-08-26,25.1,0,2.2,1001.1,5.3
143,措备,2022-08-27,23.2,,1.7,1003.5,5.6
143,措备,2022-08-28,21.4,,2.4,1009.4,4.6
143,措备,2022-08-29,21.5,0,1.1,1009.8,9.4
143,措备,2022-08-30,20.9,26.2,1.5,1005.1,9.6
143,措备,2022-08-31,21.3,13.3,1.2,1002.2,9.6
143,措备,2022-09-01,21.6,,1.5,1007.7,8.1
143,措备,2022-09-02,21.5,.3,1.9,1010.1,9.6
143,措备,2022-09-03,22.2,.1,3.1,1009,9.8
143,措备,2022-09-04,25.4,.4,2.7,1004.6,8.9
143,措备,2022-09-05,24.9,31.7,2.6,998.4,9.6
143,措备,2022-09-06,22.6,81.1,4.2,995.6,5.3
143,措备,2022-09-07,22.4,,1.5,1010.5,2.4
143,措备,2022-09-08,21.7,,2.2,1011.9,4
143,措备,2022-09-09,21.5,,2.6,1012.1,5.4
143,措备,2022-09-10,21,,1.9,1011.9,7.3
143,措备,2022-09-11,22.7,,2.4,1009.3,6.3
143,措备,2022-09-12,21.7,.3,1.4,1008.7,8.9
143,措备,2022-09-13,23.7,0,3.2,1010,8.8
143,措备,2022-09-14,23.4,0,4.1,1010.7,7.5
143,措备,2022-09-15,23.5,,4.6,1007.3,6.3
143,措备,2022-09-16,24.7,,2.9,1003.8,6.5
143,措备,2022-09-17,26.2,.3,1.5,1002.2,7.4
143,措备,2022-09-18,26.6,0,2.2,995.7,9.5
143,措备,2022-09-19,25.1,0,3.1,991.8,6.8
143,措备,2022-09-20,19.2,,3.2,1007.5,4.3
143,措备,2022-09-21,17.2,,2.3,1012.1,1.3
143,措备,2022-09-22,18.6,,1.7,1009.6,5
143,措备,2022-09-23,20.8,,2.6,1006.4,3.4
143,措备,2022-09-24,19.2,,2.6,1010.3,4.3
143,措备,2022-09-25,18.6,,1.2,1010.5,9
143,措备,2022-09-26,18.5,,.9,1010.7,9.5
143,措备,2022-09-27,20.3,,2.1,1009.8,3.8
143,措备,2022-09-28,19.4,,.9,1008,6.9
143,措备,2022-09-29,20.8,,.9,1008.2,0
143,措备,2022-09-30,21.6,,.9,1009.8,.1
143,措备,2022-10-01,21.6,,1.2,1011.5,3.9
143,措备,2022-10-02,22.2,,1.7,1011.6,6.9
143,措备,2022-10-03,24.9,3.9,1.3,1008.4,9.9
143,措备,2022-10-04,21.5,18,2.9,1006.2,9.6
143,措备,2022-10-05,17,,3.3,1013.7,7.9
143,措备,2022-10-06,18.2,.3,1.4,1012.1,9.5
143,措备,2022-10-07,16.6,0,2.8,1012.7,8
143,措备,2022-10-08,14.9,,2.4,1018.5,2.6
143,措备,2022-10-09,14.4,3.1,1.3,1011.8,9.8
143,措备,2022-10-10,13.7,0,4.9,1007.5,5.3
143,措备,2022-10-11,13.6,,3.4,1014.2,2.1
143,措备,2022-10-12,14,,1.8,1020.3,2.4
143,措备,2022-10-13,16.1,,1.9,1018.5,2.4
143,措备,2022-10-14,16.1,,1.9,1014.1,4.6
143,措备,2022-10-15,17.8,,2.1,1013.1,3.3
143,措备,2022-10-16,19.2,,1.4,1011.5,3.6
143,措备,2022-10-17,16,,3.8,1011.1,1.8
143,措备,2022-10-18,11.7,,3.1,1015.6,0
143,措备,2022-10-19,10.8,,2.1,1019.1,0
143,措备,2022-10-20,12,,.9,1021.2,1.4
143,措备,2022-10-21,14.5,,1.1,1018.2,6.9
143,措备,2022-10-22,16.6,.3,1.5,1013.8,4.4
143,措备,2022-10-23,15.3,,2,1011.5,3.4
143,措备,2022-10-24,12.3,,2.5,1014,2.4
143,措备,2022-10-25,11.2,,1.6,1021.3,1.6
143,措备,2022-10-26,12.2,,.9,1021.4,3.9
143,措备,2022-10-27,14.5,,1.2,1018.5,2.4
143,措备,2022-10-28,13.1,,2,1019.9,1.9
143,措备,2022-10-29,13.6,,1.8,1020.6,2.9
143,措备,2022-10-30,13.3,,2.1,1019.9,5.9
143,措备,2022-10-31,13.1,,1.6,1018.4,3.4
143,措备,2022-11-01,14.2,,1.5,1015,0
143,措备,2022-11-02,13.1,,1.1,1013.9,0
143,措备,2022-11-03,12.5,,2,1012,4.4
143,措备,2022-11-04,9.3,,3.5,1015,3
143,措备,2022-11-05,9.1,,2.4,1018.1,.4
143,措备,2022-11-06,8.9,,1,1018.2,.1
143,措备,2022-11-07,9.7,,1,1016.9,.5
143,措备,2022-11-08,10.9,,1.1,1018.5,0
143,措备,2022-11-09,11.7,,1.1,1018.6,2.4
143,措备,2022-11-10,13.3,,1.2,1018.4,1.6
143,措备,2022-11-11,14,,1.2,1019.9,.8
143,措备,2022-11-12,17,.1,1.2,1012.1,5.6
143,措备,2022-11-13,15.9,16.3,3,1007.7,8
143,措备,2022-11-14,11.6,,1.5,1011.5,6.1
143,措备,2022-11-15,10,,2.6,1011,.5
143,措备,2022-11-16,10.3,.4,1.5,1014.1,3.6
143,措备,2022-11-17,9.4,,.9,1017.7,3
143,措备,2022-11-18,9.6,,.9,1019.9,0
143,措备,2022-11-19,11.2,,1.6,1016.9,3.4
143,措备,2022-11-20,12.8,,.8,1013.9,4.5
143,措备,2022-11-21,12.5,,.8,1014.9,4.8
143,措备,2022-11-22,12.5,.4,.9,1013.9,9.9
143,措备,2022-11-23,13,.7,2.2,1009.8,4.5
143,措备,2022-11-24,8.7,,.8,1014.7,3.3
143,措备,2022-11-25,9.2,,1.1,1012.7,2.9
143,措备,2022-11-26,10.9,,2.3,1010.5,.8
143,措备,2022-11-27,7.7,,.8,1015,3.4
143,措备,2022-11-28,10.5,11,1.1,1010.6,7.8
143,措备,2022-11-29,12.3,17.7,3.6,1007.3,9.6
143,措备,2022-11-30,-.4,,5.2,1022.2,7.3
143,措备,2022-12-01,-1,,3.4,1024.2,6
143,措备,2022-12-02,.3,,2.3,1023.5,3.1
143,措备,2022-12-03,4.4,,1.5,1019,5.8
143,措备,2022-12-04,3.1,,3.6,1022,7
143,措备,2022-12-05,1.2,,3.3,1020.9,4.6
143,措备,2022-12-06,1.9,,1.6,1017.1,3.4
143,措备,2022-12-07,4.4,,1.7,1017,2.8
143,措备,2022-12-08,4.5,,1,1019.1,3
143,措备,2022-12-09,4.4,,.9,1016.4,.3
143,措备,2022-12-10,4.7,0,1.4,1013.2,5.6
143,措备,2022-12-11,4.8,,2,1015.4,.9
143,措备,2022-12-12,4.1,1.1,1.3,1013.6,7.3
143,措备,2022-12-13,5.2,0,3.7,1010.9,6.3
143,措备,2022-12-14,-3.9,0,4.2,1019.9,.9
143,措备,2022-12-15,-.1,,1.4,1018.7,3.8
143,措备,2022-12-16,.2,,3.5,1021.6,8.5
143,措备,2022-12-17,-2.5,0,3,1017.4,4.9
143,措备,2022-12-18,-5.6,,3.5,1016.1,0
143,措备,2022-12-19,-3.7,,1.8,1019.7,.1
143,措备,2022-12-20,-.8,,1.2,1019.9,3.5
143,措备,2022-12-21,.3,2.5,1.1,1006.2,8.1
143,措备,2022-12-22,-2.5,0,4.4,1001.9,4.4
143,措备,2022-12-23,-5.7,,5.4,1004.2,3
143,措备,2022-12-24,-4.8,,2.4,1011.9,0
143,措备,2022-12-25,-1.6,,2.4,1015.2,0
143,措备,2022-12-26,-1.1,,1.8,1018.4,2.5
143,措备,2022-12-27,0,,1.7,1021.2,1
143,措备,2022-12-28,1,,2.6,1022.3,3.9
143,措备,2022-12-29,-.3,,3,1025.5,2.1
143,措备,2022-12-30,.2,,1.5,1024.6,6.8
143,措备,2022-12-31,1.2,,3.2,1023.6,2.3
143,措备,2023-01-01,1.7,,2.5,1022.6,2.1
143,措备,2023-01-02,.4,,3.6,1023.3,3.8
143,措备,2023-01-03,-.3,,3.4,1022.3,0
143,措备,2023-01-04,1.1,,2.8,1023.2,.1
143,措备,2023-01-05,.6,,1.3,1023.7,2.9
143,措备,2023-01-06,1.8,0,1.1,1016.2,4
143,措备,2023-01-07,3.2,0,2.4,1012.3,3.3
143,措备,2023-01-08,2.4,,1,1018.4,.9
143,措备,2023-01-09,3.2,,1.3,1017,2.9
143,措备,2023-01-10,2.8,,.7,1021.9,1.6
143,措备,2023-01-11,4.2,,1.1,1019.1,.6
143,措备,2023-01-12,6,0,.9,1016.7,3.5
143,措备,2023-01-13,11,10.1,1,1005.5,9.3
143,措备,2023-01-14,9,0,3.1,1006.9,9.9
143,措备,2023-01-15,3.9,1.4,2.6,1010,9.5
143,措备,2023-01-16,-.7,,3.6,1016.5,2.1
143,措备,2023-01-17,-.3,,2.7,1019,4.8
143,措备,2023-01-18,.6,,1.7,1019,3.5
143,措备,2023-01-19,.5,,1.1,1017.5,1.4
143,措备,2023-01-20,.4,,3.5,1019,2.3
143,措备,2023-01-21,-2.1,,2.1,1023.3,.8
143,措备,2023-01-22,-.5,,.8,1019.9,6.6
143,措备,2023-01-23,2.9,,2,1014.9,5.5
143,措备,2023-01-24,-8.3,,6.1,1018.3,3
143,措备,2023-01-25,-8.9,,3.4,1022.6,0
143,措备,2023-01-26,-4.1,0,1.4,1017.3,7.6
143,措备,2023-01-27,-3,0,4.9,1013.8,1.3
143,措备,2023-01-28,-3.6,,3.9,1015,.8
143,措备,2023-01-29,.8,0,2.4,1013.1,3.1
143,措备,2023-01-30,1.3,,3.4,1015.8,0
143,措备,2023-01-31,1.7,,1.1,1012.8,.8
143,措备,2023-02-01,3.8,,2.7,1010.8,6.6
143,措备,2023-02-02,1.3,,2.1,1018.5,5.4
143,措备,2023-02-03,2.4,,1.9,1015.2,4.4
